"transaction_id","transaction_date","customer_name","phone_number","category","item_name","item_size","color","quantity","price_per_unit","discount_percentage","total_amount","payment_mode","branch_name","sales_rep_name"
"448","01/17/2023","ANJALI","6775372603","Women","Dupatta","M","Maroon","2","1599","10","2878.2000000000003","Card","Mall Road","rahul"
"449","04/14/2023","Walk-in","0838507659","Men","Kurta","Standard","Pink","1","0","10","0.0","Cash","Mall Road","AMIT"
"450","2024-01-29","Pooja Verma","NA","Accessories","Socks","Free Size","Black","1","299","10","269.1","Card","Station Branch","Sneha"
"451","19/11/24","Walk-in","NoContact","Accessories","Wallet","One Size","White","1","99","10","89.100000000000009","Card","Mall Road","Vikas"
"452","11/01/25","Walk-in","4412833372","Kids","shorts","XXL","Pink","1","299","0","299.0","UPI","Mall Road","Vikas"
"453","15-01-2024","Sunita Sharma","NA","Men","t-shirt","XXL","Grey","1","1299.00","10","1169.1000000000001","UPI","Main Market","rahul"
"454","01/09/2023","Walk-in","1200720245","Accessories","Wallet","Free Size","Navy","3","149","0","447.0","Cash","Mall Road","House Account"
"455","22-06-2024","Sunita Sharma","NoContact","Men","SHIRT","S","Navy","1","399","0","399.0","UPI","Main Market","AMIT"
"456","03/04/2024","Sunita Sharma","3372201091","Women","Palazzo","S","Maroon","2","599","0","1198.0","UPI","Mall Road","House Account"
"457","2023-02-02","Pooja Verma","NA","Women","Palazzo","XL","Maroon","1","1599","0","1599.0","Card","Mall Road","Amit"
"458","10/09/24","Sunita Sharma","2600559550","Kids","Shirt","XXL","Black","1","299.00","10","269.1","Cash","Mall Road","Vikas"
"459","21-03-2025","ANJALI","6799359374","Accessories","Socks","One Size","Red","1","399","0","399.0","UPI","Mall Road","Vikas"
"460","10/24/2024","ANJALI","NoContact","Accessories","Socks","One Size","Blue","2","399","0","798.0","Other","Mall Road","Vikas"
"461","23-05-2025","Ramesh Gupta","NoContact","Accessories","Wallet","Free Size","Black","2","199","10","358.2","Cash","Main Market","AMIT"
"462","12-07-2023","Anil Kumar","NoContact","Women","Top","XXL","Blue","2","449","10","808.2","Cash","Mall Road","AMIT"
"463","2023-02-03","Ramesh Gupta","6401042462","Men","T-SHIRT","XXL","Pink","2","999","0","1998.0","Card","Main Market","AMIT"
"464","2023-09-28","Anil Kumar","2939130448","Kids","Shorts","S","Red","2","299","0","598.0","UPI","Mall Road","Vikas"
"465","03-05-2024","ANJALI","6814298315","Men","Trousers","L","Maroon","1","399","0","399.0","Other","Main Market","AMIT"
"466","02/03/23","Ramesh Gupta","6384526969","Women","palazzo","M","Pink","2","899","0","1798.0","Card","Mall Road","AMIT"
"467","08/25/2023","Walk-in","6234190310","Men","Shirt","XXL","White","1","1299","0","1299.0","Cash","Mall Road","House Account"
"468","08/10/23","Walk-in","6720078436","Accessories","Cap","One Size","White","2","149","0","0.0","Cash","Mall Road","Priya"
"469","29/08/23","Pooja Verma","NA","Accessories","Scarf","Free Size","Grey","1","299","10","269.1","Cash","Mall Road","House Account"
"470","29/08/23","Pooja Verma","NA","Accessories","Scarf","Free Size","Grey","1","299","10","269.1","Cash","Mall Road","House Account"
"471","2024-11-15","Walk-in","7802058695","Kids","T-Shirt","XXL","Green","1","199","0","199.0","Card","Mall Road","Vikas"
"472","02/16/2025","Walk-in","3680119236","Women","Palazzo","XXL","Navy","1","599.00","10","539.1","Other","Station Branch","AMIT"
"473","2023-04-06","Ramesh Gupta","1498307482","Women","Saree","M","Yellow","1","349","10","314.1","UPI","Mall Road","House Account"
"474","2024-11-14","Ramesh Gupta","NA","Men","Shirt","XXL","Green","1","399","10","359.1","UPI","Main Market","Sneha"
"475","03/18/2024","Walk-in","2760250826","Women","Leggings","S","Grey","1","1199","15","1019.15","Cash","Mall Road","Sneha"
"476","21-01-2025","Ramesh Gupta","6871912038","Women","Leggings","XL","Black","3","1199.00","0","3597.0","Cash","Main Market","Amit"
"477","28-01-2023","Walk-in","NoContact","Women","Top","S","Maroon","3","1599.00","0","4797.0","Cash","Main Market","Sneha"
"478","28-01-2023","Walk-in","NoContact","Women","Top","S","Maroon","3","1599.00","0","4797.0","Cash","Main Market","Sneha"
"479","2025-02-09","Sunita Sharma","NA","Accessories","Belt","One Size","Red","2","149","10","268.2","UPI","Mall Road","Vikas"
"480","2024-01-10","Walk-in","6080706336","Men","Jeans","XXL","Black","2","799.00","0","1598.0","UPI","","Amit"
"481","09/22/2023","Walk-in","7383638164","Women","Kurti","L","Red","2","1999","15","3398.2999999999997","Other","Mall Road","Amit"
"482","26/03/23","Walk-in","4625540263","Kids","Shirt","M","Red","1","299","0","299.0","Cash","","Priya"
"483","2023-10-10","Walk-in","0504043333","Accessories","Cap","One Size","Green","2","149","0","298.0","Cash","Mall Road","Sneha"
"484","30-08-2024","Ramesh Gupta","2653060119","Women","DUPATTA","S","Blue","1","1199.00","0","1199.0","UPI","Mall Road","Rahul"
"485","08/12/23","ANJALI","4916093659","Men","T-Shirt","S","Red","2","999","0","1998.0","Cash","Station Branch","Vikas"
"486","06/11/2023","Walk-in","NoContact","Men","Kurta","M","White","3","799","0","2397.0","Cash","Main Market","Vikas"
"487","20-03-2025","Walk-in","1260030835","Men","Blazer","M","Pink","1","999","10","899.1","Cash","","AMIT"
"488","03/10/24","Pooja Verma","2938440134","Men","Jeans","S","Black","2","1499","0","0.0","UPI","Main Market","AMIT"
"489","2024-01-13","Walk-in","4920749269","Women","Dress","M","White","2","599","0","1198.0","Card","","Vikas"
"490","03/22/2025","Walk-in","1234266980","Accessories","Belt","Free Size","Pink","1","399","15","339.15","Cash","Mall Road","rahul"
"491","06/16/2024","Walk-in","4056129965","Men","Blazer","M","White","2","599","0","1198.0","Card","Station Branch","Amit"
"492","12/03/2024","Ramesh Gupta","5951434682","Accessories","SCARF","One Size","Navy","2","99","0","198.0","Other","Main Market","Rahul"
"493","2024-02-01","Ramesh Gupta","NoContact","Women","Dress","S","Red","1","1999","0","0.0","Cash","Main Market","Priya"
"494","2025-06-11","ANJALI","2053440777","Accessories","Socks","One Size","Blue","1","0","10","0.0","Card","Mall Road","Amit"
"495","2025-03-07","Walk-in","8841333731","Women","Leggings","XXL","Blue","1","1999","10","1799.1000000000001","Card","Mall Road","Priya"
"496","2023-09-01","Anil Kumar","NoContact","Accessories","SOCKS","One Size","Red","1","0","0","0.0","Cash","Main Market","Sneha"
"497","2024-03-17","Sunita Sharma","3734167812","Accessories","Belt","One Size","Green","1","399","0","0.0","Cash","Main Market","Amit"
"498","15/02/25","Ramesh Gupta","8318285605","Men","trousers","S","White","3","599","20","1437.6000000000001","UPI","Station Branch","rahul"
"499","2024-01-21","Walk-in","NoContact","Accessories","Belt","One Size","Red","3","149","15","379.95","Card","","Amit"
"500","08/07/2024","Anil Kumar","7908984369","Men","Trousers","Standard","Yellow","1","999.00","20","799.2","Cash","Mall Road","Rahul"
"501","2023-03-28","Anil Kumar","8870715238","Women","Palazzo","XXL","Green","2","599","0","1198.0","Cash","Station Branch","AMIT"
"502","01/06/24","Walk-in","2589370858","Kids","SHIRT","XXL","Blue","2","499","0","998.0","Card","Main Market","Vikas"
"503","05/09/2024","Anil Kumar","9269335895","Accessories","Wallet","Free Size","Yellow","1","99","0","99.0","Card","Mall Road","House Account"
"504","2023-11-10","Walk-in","8911797203","Men","Blazer","XXL","Green","3","799","20","1917.6000000000001","Card","Main Market","rahul"
"505","2023-11-10","Walk-in","8911797203","Men","Blazer","XXL","Green","3","799","20","1917.6000000000001","Card","Main Market","rahul"
"506","2025-01-15","Walk-in","NA","Kids","T-Shirt","L","Grey","1","399","0","399.0","UPI","Mall Road","Amit"
"507","01/20/2025","ANJALI","NoContact","Men","JEANS","S","Yellow","2","499","0","998.0","UPI","Mall Road","rahul"
"508","22/05/23","Anil Kumar","4859655942","Women","Saree","XXL","Maroon","1","349","0","349.0","Card","Mall Road","Rahul"
"509","25-04-2025","Anil Kumar","1305570836","Women","Dupatta","S","Red","1","1999","0","1999.0","UPI","Station Branch","rahul"
"510","03-02-2025","Walk-in","8254318328","Accessories","Socks","Free Size","Grey","1","299.00","0","299.0","UPI","Main Market","Rahul"
"511","24/02/25","Pooja Verma","1722577545","Kids","T-Shirt","XL","Red","2","299","0","598.0","Cash","Mall Road","Amit"
"512","04/25/2024","Walk-in","3373992052","Men","Kurta","XL","Pink","2","0","0","0.0","Card","Main Market","Priya"
"513","07/07/2024","Anil Kumar","4461777326","Accessories","SCARF","One Size","White","1","149","0","149.0","UPI","Station Branch","AMIT"
"514","12/24/2023","Anil Kumar","5238600304","Women","Saree","Standard","Green","1","1199","0","1199.0","UPI","Mall Road","Priya"
"515","10-11-2024","Walk-in","7483093096","Accessories","Belt","Free Size","White","1","99","20","79.2","Cash","Main Market","rahul"
"516","02-04-2023","Walk-in","1220190725","Men","blazer","M","Blue","1","499.00","0","499.0","UPI","","Sneha"
"517","2025-03-14","Walk-in","NoContact","Men","Jeans","XL","Maroon","3","599.00","0","1797.0","Other","Station Branch","Amit"
"518","25/12/23","Walk-in","0399529701","Kids","T-Shirt","M","Black","1","0","15","0.0","Card","Station Branch","House Account"
"519","2023-05-07","Walk-in","8740299071","Kids","Shirt","M","White","1","399","0","399.0","UPI","Station Branch","Priya"
"520","31/07/24","Anil Kumar","4915795546","Kids","Shorts","M","Red","2","399","10","718.2","UPI","Mall Road","rahul"
"521","2024-02-13","Walk-in","6808081571","Men","Shirt","XXL","Red","2","1499","0","2998.0","Cash","Mall Road","Priya"
"522","10/10/23","Sunita Sharma","NA","Women","Top","XL","Grey","1","449","0","449.0","Cash","Station Branch","rahul"
"523","04/02/2025","Pooja Verma","NA","Women","Leggings","XL","Maroon","1","0","0","0.0","Card","Mall Road","rahul"
"524","23/05/24","Walk-in","3137971669","Men","Jeans","S","Yellow","3","1499","0","4497.0","UPI","Mall Road","Vikas"
"525","2024-08-19","Walk-in","7014262037","Men","Trousers","XXL","Green","2","499.00","0","998.0","Cash","Main Market","rahul"
"526","2025-03-09","ANJALI","1170889480","Men","jacket","S","Green","2","399","0","0.0","UPI","Station Branch","Amit"
"527","11-04-2025","Sunita Sharma","6757123691","Women","DUPATTA","XL","Yellow","1","1199","0","1199.0","Cash","Station Branch","AMIT"
"528","2024-08-25","Ramesh Gupta","4196156078","Kids","Frock","XXL","Pink","3","499","0","1497.0","UPI","Main Market","House Account"
"529","05/28/2024","Walk-in","2467287991","Women","Dupatta","L","Pink","3","449","0","1347.0","Cash","Station Branch","Sneha"
"530","2024-02-15","Walk-in","5447241916","Kids","Frock","XL","Blue","1","499","0","499.0","UPI","Mall Road","rahul"
"531","07/18/2024","Walk-in","7468135926","Men","Trousers","S","Pink","2","499","10","898.2","UPI","","rahul"
"532","08/15/2023","Walk-in","0623546622","Kids","Frock","L","Yellow","1","399","15","339.15","UPI","Station Branch","House Account"
"533","11/12/24","Sunita Sharma","5916011241","Women","Kurti","XL","Black","3","449","0","1347.0","UPI","Station Branch","rahul"
"534","2025-06-22","ANJALI","0472642612","Men","Shirt","S","Grey","1","999","0","999.0","Card","Mall Road","Sneha"
"535","02/08/2025","Walk-in","4540064454","Accessories","Scarf","Free Size","Grey","1","199","0","199.0","Cash","Main Market","Sneha"
"536","10/28/2023","ANJALI","NA","Women","Palazzo","L","Pink","1","1999","20","1599.2","Other","Main Market","Priya"
"537","03/22/2025","Anil Kumar","8249353400","Accessories","Scarf","Free Size","Blue","2","149","0","298.0","Card","Mall Road","AMIT"
"538","2024-05-01","Ramesh Gupta","8105391287","Kids","Tshirt","L","Black","3","399","15","1017.4499999999999","UPI","Station Branch","rahul"
"539","2023-04-02","Walk-in","6424238397","Women","Dupatta","L","Yellow","2","1199","0","2398.0","Cash","","AMIT"
"540","29-06-2023","Walk-in","NoContact","Men","trousers","XXL","White","1","499","10","449.1","Cash","Main Market","AMIT"
"541","07-09-2023","Walk-in","7468235469","Accessories","Belt","Free Size","Green","1","99","0","99.0","Cash","Mall Road","rahul"
"542","2024-03-08","Walk-in","NoContact","Women","Kurthi","L","Yellow","2","1199","10","2158.2000000000003","Cash","","Priya"
"543","2023-01-16","Walk-in","6683482689","Women","Leggings","XL","Pink","1","349","0","349.0","UPI","Station Branch","rahul"
"544","2024-12-10","Ramesh Gupta","NoContact","Men","Trousers","XXL","Blue","3","599.00","0","1797.0","Card","Mall Road","Amit"
"545","16/04/24","ANJALI","1274692118","Accessories","Belt","Free Size","Pink","1","149","0","149.0","UPI","Mall Road","Amit"
"546","2025-01-08","Sunita Sharma","1854570568","Accessories","scarf","Free Size","Black","3","399","10","1077.3","Card","Mall Road","Rahul"
"547","2025-03-01","Walk-in","0580119509","Men","trousers","M","Green","1","1299","0","1299.0","Other","Main Market","House Account"
"548","16-01-2023","ANJALI","1894854329","Women","DRESS","S","Yellow","1","1999","20","1599.2","Card","Main Market","Vikas"
"549","14-03-2023","Sunita Sharma","2589632174","Kids","SHIRT","XL","Blue","2","299","10","538.2","UPI","Station Branch","Sneha"
"550","2023-09-15","Walk-in","8425364628","Kids","Frock","XXL","Red","1","399.00","0","399.0","UPI","","Rahul"
"551","2025-02-23","Walk-in","NoContact","Accessories","Scarf","One Size","Yellow","3","149","0","447.0","UPI","Main Market","Sneha"
"552","22-06-2023","Pooja Verma","5354120122","Men","SHIRT","XL","Pink","1","799","0","0.0","Cash","Main Market","Amit"
"553","14-12-2023","ANJALI","7173279805","Accessories","BELT","Free Size","Blue","2","199","0","398.0","Cash","Main Market","Rahul"
"554","2024-12-16","Walk-in","NoContact","Accessories","Scarf","One Size","Red","1","99","0","99.0","UPI","","House Account"
"555","2024-08-06","Walk-in","6968018677","Women","Top","L","White","1","0","0","0.0","UPI","Mall Road","Amit"
"556","2023-06-10","Anil Kumar","NoContact","Women","Palazzo","XXL","Green","1","0","0","0.0","Card","Main Market","rahul"
"557","06/03/2023","Ramesh Gupta","1100906053","Kids","shorts","XL","Black","2","499","10","898.2","UPI","Mall Road","Sneha"
"558","2025-02-08","Walk-in","NA","Accessories","Scarf","Free Size","Blue","1","99","20","79.2","UPI","","Amit"
"559","2023-12-07","Walk-in","NoContact","Men","JEANS","XXL","Navy","3","799","0","2397.0","Card","Main Market","Priya"
"560","2025-04-02","Sunita Sharma","4018227200","Accessories","Socks","Free Size","Yellow","1","99","0","99.0","UPI","Main Market","Amit"
"561","2024-01-04","Ramesh Gupta","2020304232","Men","JEANS","L","Green","2","799","0","1598.0","Cash","Main Market","House Account"
"562","09/01/2024","ANJALI","5691983210","Women","kurti","XXL","Blue","2","599","0","1198.0","Cash","Mall Road","Vikas"
"563","27/03/24","Pooja Verma","4933965049","Accessories","Wallet","Free Size","Blue","1","199","15","0.0","Cash","Main Market","Vikas"
"564","26-06-2025","Walk-in","9919623419","Women","Leggings","XL","Black","1","1599","0","1599.0","Cash","","Vikas"
"565","2024-01-10","ANJALI","5457694757","Accessories","Wallet","Free Size","Yellow","3","149","0","447.0","Other","Mall Road","Sneha"
"566","2023-08-02","Walk-in","NoContact","Kids","Frock","L","Navy","3","399","10","0.0","Cash","Station Branch","House Account"
"567","14/01/23","Sunita Sharma","NoContact","Kids","T-Shirt","M","Maroon","3","399","0","1197.0","UPI","Main Market","rahul"
"568","11/13/2023","Walk-in","6373100817","Men","Jacket","S","Green","1","1299","0","1299.0","Card","","AMIT"
"569","30/06/25","Walk-in","NoContact","Men","Kurta","L","Black","3","499.00","0","1497.0","Other","Main Market","rahul"
"570","23-10-2024","Anil Kumar","7810558000","Kids","Frock","XL","Grey","1","499","0","499.0","Cash","Mall Road","AMIT"
"571","02/05/2023","Walk-in","NA","Women","Kurti","S","Navy","2","449","0","898.0","Card","Main Market","Rahul"
"572","04/06/23","Ramesh Gupta","3899204573","Women","Top","M","Yellow","2","1599","10","0.0","Cash","Mall Road","rahul"
"573","18-05-2024","Walk-in","5838821764","Men","Shirt","S","Pink","3","499","0","1497.0","UPI","Main Market","Amit"
"574","08/02/2024","Walk-in","NA","Women","saree","M","Black","1","1199","10","1079.1000000000001","UPI","Mall Road","Sneha"
"575","04/18/2023","Walk-in","5384185201","Kids","Tshirt","M","Grey","1","299","0","299.0","UPI","","rahul"
"576","03-10-2024","Anil Kumar","NoContact","Women","Top","L","Maroon","2","0","0","0.0","Other","Mall Road","House Account"
"577","04/10/2025","Walk-in","6201971212","Accessories","Scarf","Free Size","Navy","1","399","0","0.0","UPI","Mall Road","AMIT"
"578","03-02-2024","ANJALI","9889786533","Accessories","Cap","One Size","White","3","299","20","717.6","Cash","Station Branch","Priya"
"579","2025-03-04","ANJALI","4497470002","Accessories","Scarf","Free Size","Red","1","149","0","149.0","Card","Mall Road","rahul"
"580","2023-09-08","Anil Kumar","7309649692","Kids","Shirt","L","Blue","1","299","0","299.0","Cash","Station Branch","rahul"
"581","2023-09-08","Anil Kumar","7309649692","Kids","Shirt","L","Blue","1","299","0","299.0","Cash","Station Branch","rahul"
"582","11/03/2023","Walk-in","9489895965","Women","Leggings","S","Yellow","2","899","0","0.0","UPI","Mall Road","Sneha"
"583","2024-08-11","Pooja Verma","8822309586","Kids","SHORTS","L","Navy","3","299","0","897.0","UPI","","Vikas"
"584","2023-12-01","Walk-in","4655792203","Men","t-shirt","S","Red","3","0","0","0.0","Card","Main Market","Amit"
"585","2023-12-31","Pooja Verma","NA","Women","Top","S","Black","2","1999","0","3998.0","Cash","Station Branch","rahul"
"586","2024-07-17","Walk-in","4236220334","Men","Kurta","S","Green","1","1299","0","1299.0","UPI","","AMIT"
"587","31-10-2024","ANJALI","4174304350","Accessories","Socks","Free Size","Red","3","149","0","447.0","Cash","Main Market","Amit"
"588","2023-05-18","Pooja Verma","1330303346","Kids","Shirt","L","Black","1","399","0","399.0","Card","Mall Road","Rahul"
"589","02/05/24","Anil Kumar","6199240658","Women","saree","L","Red","2","349","10","628.2","Card","","Amit"
"590","11/09/23","Ramesh Gupta","7912121101","Kids","t-shirt","M","Yellow","2","399","0","0.0","UPI","Mall Road","Rahul"
"591","22-11-2023","ANJALI","NoContact","Men","Trousers","XL","Green","2","1299","0","2598.0","UPI","Main Market","Sneha"
"592","01/27/2024","Ramesh Gupta","0833444704","Accessories","wallet","Free Size","Yellow","2","149","20","238.4","UPI","Mall Road","Rahul"
"593","12/19/2024","Pooja Verma","3295634277","Women","Kurthi","XXL","Maroon","1","1199","0","1199.0","Card","Main Market","rahul"
"594","26/02/25","Ramesh Gupta","NoContact","Kids","t-shirt","XXL","Black","2","399","0","798.0","UPI","Mall Road","Sneha"
"595","2023-01-28","Anil Kumar","NoContact","Accessories","Wallet","Free Size","Maroon","1","0","0","0.0","Cash","Main Market","Vikas"
"596","23-06-2025","Anil Kumar","6868764019","Women","palazzo","S","Blue","1","1999","0","1999.0","UPI","Mall Road","Amit"
"597","16/10/23","Sunita Sharma","1962342192","Men","Shirt","Standard","Navy","2","999.00","10","1798.2","UPI","","Priya"
"598","2025-06-02","ANJALI","NA","Men","jeans","XXL","Green","2","999","10","1798.2","UPI","Mall Road","Priya"
"599","09/07/2023","Walk-in","3896337618","Kids","Frock","XXL","Black","1","199.00","0","199.0","Card","Main Market","rahul"
"600","2025-01-04","Walk-in","NoContact","Accessories","Belt","One Size","Pink","2","99","0","198.0","Card","Main Market","AMIT"
"601","2025-06-09","Walk-in","NoContact","Kids","Shorts","M","Red","3","299","0","0.0","UPI","Main Market","House Account"
"602","26/02/24","Sunita Sharma","NoContact","Kids","Frock","XL","Red","1","399","0","399.0","UPI","Main Market","AMIT"
"603","04/18/2024","Sunita Sharma","8536988164","Kids","Shirt","XXL","Yellow","1","399","15","339.15","Cash","","rahul"
"604","2025-05-10","Walk-in","4581308898","Men","jeans","Standard","Red","2","0","0","0.0","Other","Station Branch","Sneha"
"605","2024-11-26","Pooja Verma","6199530564","Accessories","SCARF","One Size","Maroon","1","149","0","149.0","UPI","","Vikas"
"606","06-05-2023","Ramesh Gupta","4442990674","Accessories","Cap","One Size","Red","1","149.00","0","149.0","Card","Main Market","Vikas"
"607","15-09-2024","Anil Kumar","NA","Men","trousers","M","Blue","3","599","10","1617.3","Cash","Mall Road","AMIT"
"608","17-11-2023","ANJALI","2455312900","Kids","Shirt","L","Pink","1","399","20","319.20000000000005","Cash","","AMIT"
"609","2024-07-21","Walk-in","NA","Women","dupatta","XL","Grey","2","899","0","1798.0","Cash","","House Account"
"610","2024-01-07","Walk-in","7447353524","Men","TROUSERS","XXL","Yellow","1","0","0","0.0","Card","Main Market","House Account"
"611","27-03-2023","Ramesh Gupta","NA","Kids","Shirt","L","Green","2","299","0","0.0","Card","Main Market","AMIT"
"612","11/17/2023","Walk-in","4653537801","Women","DUPATTA","L","Black","1","0","0","0.0","UPI","Mall Road","AMIT"
"613","2024-08-12","Pooja Verma","6450999900","Men","Blazer","XL","Maroon","1","499","0","499.0","UPI","Main Market","Sneha"
"614","2024-09-26","ANJALI","7285759582","Kids","FROCK","Standard","Pink","1","399","0","399.0","Card","","AMIT"
"615","03-12-2023","Sunita Sharma","3672868112","Men","jacket","L","Pink","3","999.00","0","2997.0","UPI","Main Market","Priya"
"616","31/03/24","Walk-in","2866933515","Women","Top","XXL","Blue","3","599","20","1437.6000000000001","Cash","","House Account"
"617","2024-04-30","Walk-in","5513609085","Women","Saree","S","Blue","3","0","0","0.0","Card","Main Market","Amit"
"618","05/09/24","Ramesh Gupta","NA","Kids","Frock","M","Maroon","1","499","0","0.0","Other","Mall Road","House Account"
"619","19-03-2025","Walk-in","3690283772","Accessories","Belt","One Size","Grey","1","199","0","199.0","Card","Mall Road","Rahul"
"620","30/09/24","Anil Kumar","3584640510","Kids","Frock","Standard","Pink","1","0","0","0.0","UPI","Main Market","Vikas"
"621","03/24/2025","Walk-in","9067649092","Women","Dress","M","Maroon","1","1999","20","1599.2","UPI","Mall Road","Vikas"
"622","2025-04-05","Walk-in","1640343988","Kids","SHORTS","M","Yellow","1","499","0","499.0","Card","Station Branch","Sneha"
"623","06-10-2023","Ramesh Gupta","NA","Kids","Shirt","M","Red","1","0","0","0.0","Other","Main Market","Rahul"
"624","04/04/2024","Walk-in","2009536621","Accessories","BELT","Free Size","Red","1","399.00","0","399.0","Card","Mall Road","House Account"
"625","06/25/2023","Walk-in","NoContact","Men","SHIRT","XL","White","1","499","10","449.1","UPI","Mall Road","Priya"
"626","2023-06-21","Walk-in","0744360234","Accessories","cap","Free Size","Blue","1","199","10","179.1","Cash","Main Market","rahul"
"627","23/04/25","ANJALI","6903265513","Men","T-Shirt","M","White","2","999","0","1998.0","UPI","Main Market","Amit"
"628","11-05-2025","Walk-in","8649864786","Kids","Shorts","XXL","Pink","2","499","10","898.2","Card","Main Market","Rahul"
"629","2023-10-26","Walk-in","NoContact","Kids","Shorts","Standard","Red","1","299","0","299.0","UPI","Main Market","rahul"
"630","24/06/24","Anil Kumar","2202123720","Women","Dupatta","L","White","1","1199.00","0","1199.0","Cash","Main Market","rahul"
"631","2023-05-05","Walk-in","0091692327","Women","Dupatta","XL","Grey","2","0","20","0.0","UPI","","AMIT"
"632","2025-04-15","Walk-in","3361137118","Men","Trousers","XXL","Yellow","1","599.00","0","599.0","UPI","Mall Road","Amit"
"633","2024-01-20","Sunita Sharma","4667201082","Kids","Frock","Standard","Green","1","199","0","0.0","UPI","Main Market","Amit"
"634","2023-09-26","Walk-in","5364235700","Women","Palazzo","Standard","Grey","1","1999","0","1999.0","Cash","Station Branch","House Account"
"635","2024-04-20","Walk-in","NA","Men","KURTA","XL","Blue","3","1299","0","3897.0","Cash","Station Branch","Sneha"
"636","04/02/2023","Walk-in","4850766534","Women","DRESS","S","Blue","2","1599","0","3198.0","Cash","Mall Road","rahul"
"637","2025-01-19","ANJALI","4358617682","Women","Dupatta","XL","Red","2","1199","0","2398.0","Card","","Amit"
"638","28/09/24","Pooja Verma","7849477129","Accessories","Cap","Free Size","Maroon","1","199","0","199.0","Cash","Station Branch","Vikas"
"639","04/24/2023","Walk-in","6495254920","Accessories","scarf","Free Size","White","1","149","20","0.0","Cash","Main Market","AMIT"
"640","05/29/2024","Walk-in","4968066405","Women","TOP","XXL","Black","2","449","0","898.0","Card","Mall Road","Sneha"
"641","2023-04-13","Pooja Verma","NoContact","Kids","t-shirt","M","Red","2","499","20","0.0","UPI","Main Market","AMIT"
"642","2025-02-19","Pooja Verma","NoContact","Men","SHIRT","L","Red","3","399","20","957.6","Cash","Mall Road","Rahul"
"643","03/04/24","Walk-in","0248085578","Accessories","wallet","Free Size","Navy","2","199.00","0","398.0","UPI","Main Market","Sneha"
"644","21/01/23","ANJALI","5169139521","Accessories","wallet","Free Size","Maroon","1","399","0","399.0","Card","Main Market","Rahul"
"645","08/14/2024","Sunita Sharma","4813004169","Accessories","Belt","Free Size","Yellow","2","149","0","298.0","Cash","Mall Road","Priya"
"646","2023-01-04","Walk-in","4764278961","Accessories","Cap","One Size","Green","3","149","0","447.0","Cash","Main Market","Priya"
"647","2025-04-04","ANJALI","3703175438","Kids","Shirt","XL","Black","1","199","0","199.0","UPI","Station Branch","House Account"
"648","2024-07-22","Sunita Sharma","7664207632","Accessories","Wallet","Free Size","Black","2","199","0","398.0","UPI","Mall Road","AMIT"
"649","19/06/24","Ramesh Gupta","NA","Accessories","Wallet","Free Size","White","2","0","0","0.0","UPI","Main Market","House Account"
"650","2025-01-25","Pooja Verma","7897755426","Men","blazer","XL","White","1","999","0","999.0","UPI","Main Market","Amit"
"651","05/05/25","Anil Kumar","7691716204","Accessories","Wallet","Free Size","Grey","2","99","0","198.0","UPI","Mall Road","Sneha"
"652","15-01-2023","Sunita Sharma","NA","Men","jeans","S","Maroon","1","999","20","799.2","Card","Station Branch","Rahul"
"653","07/23/2023","Walk-in","7244693172","Men","Trousers","S","White","1","1499.00","10","1349.1000000000001","UPI","Main Market","Rahul"
"654","15/02/25","Walk-in","1291635049","Accessories","Scarf","Free Size","Black","2","99","0","198.0","Other","Mall Road","Amit"
"655","2024-03-21","Walk-in","7560208019","Accessories","Wallet","One Size","White","1","399","0","399.0","Card","Mall Road","Sneha"
"656","2023-09-08","Walk-in","NoContact","Men","Jeans","XXL","Navy","1","399","0","399.0","Card","Main Market","Priya"
"657","03/05/2025","Ramesh Gupta","4362962080","Women","Leggings","L","Red","2","1999","20","3198.4","UPI","Mall Road","Priya"
"658","23/05/24","Ramesh Gupta","NoContact","Women","Top","XL","Yellow","2","1199","0","2398.0","Cash","Main Market","rahul"
"659","2025-05-30","Anil Kumar","NoContact","Men","shirt","XXL","Green","1","0","0","0.0","Cash","Station Branch","Priya"
"660","2023-04-06","Walk-in","NA","Kids","Frock","XXL","Grey","1","499","20","399.20000000000005","UPI","Main Market","Amit"
"661","2024-03-16","Walk-in","9025784640","Men","Jeans","XL","Red","1","799","0","799.0","UPI","Main Market","Amit"
"662","2023-08-10","Anil Kumar","NoContact","Kids","Shirt","M","Maroon","2","199","0","398.0","Cash","Mall Road","Rahul"
"663","04/03/2023","Walk-in","NA","Men","kurta","L","Maroon","2","499","10","898.2","UPI","Main Market","Rahul"
"664","03/16/2024","Walk-in","NoContact","Accessories","cap","One Size","Red","1","99","0","99.0","UPI","Station Branch","Priya"
"665","16/08/23","Walk-in","6082770564","Men","BLAZER","XXL","White","1","499","0","499.0","Card","Main Market","rahul"
"666","17-08-2023","Ramesh Gupta","3610944164","Kids","Frock","Standard","Red","1","299","0","299.0","UPI","Main Market","Sneha"
"667","10/27/2023","Walk-in","6175518870","Accessories","Wallet","One Size","Maroon","1","299","0","299.0","UPI","","Amit"
"668","12/10/2023","Walk-in","9479025485","Men","T-Shirt","XXL","White","1","0","0","0.0","UPI","","AMIT"
"669","10/02/2023","Walk-in","4359900937","Women","Saree","L","Blue","1","349","0","0.0","Other","Mall Road","Priya"
"670","2024-10-29","Pooja Verma","6726368154","Kids","Frock","XXL","Pink","1","0","0","0.0","Cash","Main Market","Amit"
