transaction_id,transaction_date,customer_name,phone_number,category,item_name,item_size,color,quantity,price_per_unit,discount_percentage,total_amount,payment_mode,branch_name,sales_rep_name
468,08/10/2023,Walk-in,6720078436,Accessories,Cap,Free Size,White,2,149,0,298.0,Cash,Mall Road,Priya
469,29/08/2023,Pooja Verma,NA,Accessories,Scarf,Free Size,Grey,1,299,10,269.1,Cash,Mall Road,House Account
471,15/11/2024,Walk-in,7802058695,Kids,T-Shirt,XXL,Green,1,199,0,199.0,Card,Mall Road,Vikas
472,16/02/2025,Walk-in,3680119236,Women,Palazzo,XXL,Navy,1,599.00,10,539.1,Other,Station Branch,Amit
473,06/04/2023,Ramesh Gupta,1498307482,Women,Saree,M,Yellow,1,349,10,314.1,UPI,Mall Road,House Account
474,14/11/2024,Ramesh Gupta,NA,Men,Shirt,XXL,Green,1,399,10,359.1,UPI,Main Market,Sneha
475,18/03/2024,Walk-in,2760250826,Women,Leggings,S,Grey,1,1199,15,1019.15,Cash,Mall Road,Sneha
476,21/01/2025,Ramesh Gupta,6871912038,Women,Leggings,XL,Black,3,1199.00,0,3597.0,Cash,Main Market,Amit
477,28/01/2023,Walk-in,NA,Women,Top,S,Maroon,3,1599.00,0,4797.0,Cash,Main Market,Sneha
479,09/02/2025,Sunita Sharma,NA,Accessories,Belt,Free Size,Red,2,149,10,268.2,UPI,Mall Road,Vikas
480,10/01/2024,Walk-in,6080706336,Men,Jeans,XXL,Black,2,799.00,0,1598.0,UPI,Unknown,Amit
481,22/09/2023,Walk-in,7383638164,Women,Kurti,L,Red,2,1999,15,3398.3,Other,Mall Road,Amit
482,26/03/2023,Walk-in,4625540263,Kids,Shirt,M,Red,1,299,0,299.0,Cash,Unknown,Priya
483,10/10/2023,Walk-in,0504043333,Accessories,Cap,Free Size,Green,2,149,0,298.0,Cash,Mall Road,Sneha
484,30/08/2024,Ramesh Gupta,2653060119,Women,Dupatta,S,Blue,1,1199.00,0,1199.0,UPI,Mall Road,Rahul
485,08/12/2023,ANJALI,4916093659,Men,T-Shirt,S,Red,2,999,0,1998.0,Cash,Station Branch,Vikas
486,11/06/2023,Walk-in,NA,Men,Kurta,M,White,3,799,0,2397.0,Cash,Main Market,Vikas
487,20/03/2025,Walk-in,1260030835,Men,Blazer,M,Pink,1,999,10,899.1,Cash,Unknown,Amit
488,03/10/2024,Pooja Verma,2938440134,Men,Jeans,S,Black,2,1499,0,2998.0,UPI,Main Market,Amit
489,13/01/2024,Walk-in,4920749269,Women,Dress,M,White,2,599,0,1198.0,Card,Unknown,Vikas
490,22/03/2025,Walk-in,1234266980,Accessories,Belt,Free Size,Pink,1,399,15,339.15,Cash,Mall Road,Rahul
491,16/06/2024,Walk-in,4056129965,Men,Blazer,M,White,2,599,0,1198.0,Card,Station Branch,Amit
492,03/12/2024,Ramesh Gupta,5951434682,Accessories,Scarf,Free Size,Navy,2,99,0,198.0,Other,Main Market,Rahul
493,01/02/2024,Ramesh Gupta,NA,Women,Dress,S,Red,1,1999,0,1999.0,Cash,Main Market,Priya
494,11/06/2025,ANJALI,2053440777,Accessories,Socks,Free Size,Blue,1,0,10,0.0,Card,Mall Road,Amit
495,07/03/2025,Walk-in,8841333731,Women,Leggings,XXL,Blue,1,1999,10,1799.1,Card,Mall Road,Priya
496,01/09/2023,Anil Kumar,NA,Accessories,Socks,Free Size,Red,1,0,0,0.0,Cash,Main Market,Sneha
497,17/03/2024,Sunita Sharma,3734167812,Accessories,Belt,Free Size,Green,1,399,0,399.0,Cash,Main Market,Amit
498,15/02/2025,Ramesh Gupta,8318285605,Men,Trousers,S,White,3,599,20,1437.6,UPI,Station Branch,Rahul
499,21/01/2024,Walk-in,NA,Accessories,Belt,Free Size,Red,3,149,15,379.95,Card,Unknown,Amit
500,07/08/2024,Anil Kumar,7908984369,Men,Trousers,Standard,Yellow,1,999.00,20,799.2,Cash,Mall Road,Rahul
501,28/03/2023,Anil Kumar,8870715238,Women,Palazzo,XXL,Green,2,599,0,1198.0,Cash,Station Branch,Amit
502,01/06/2024,Walk-in,2589370858,Kids,Shirt,XXL,Blue,2,499,0,998.0,Card,Main Market,Vikas
503,09/05/2024,Anil Kumar,9269335895,Accessories,Wallet,Free Size,Yellow,1,99,0,99.0,Card,Mall Road,House Account
504,10/11/2023,Walk-in,8911797203,Men,Blazer,XXL,Green,3,799,20,1917.6,Card,Main Market,Rahul
506,15/01/2025,Walk-in,NA,Kids,T-Shirt,L,Grey,1,399,0,399.0,UPI,Mall Road,Amit
507,20/01/2025,ANJALI,NA,Men,Jeans,S,Yellow,2,499,0,998.0,UPI,Mall Road,Rahul
508,22/05/2023,Anil Kumar,4859655942,Women,Saree,XXL,Maroon,1,349,0,349.0,Card,Mall Road,Rahul
509,25/04/2025,Anil Kumar,1305570836,Women,Dupatta,S,Red,1,1999,0,1999.0,UPI,Station Branch,Rahul
510,03/02/2025,Walk-in,8254318328,Accessories,Socks,Free Size,Grey,1,299.00,0,299.0,UPI,Main Market,Rahul
511,24/02/2025,Pooja Verma,1722577545,Kids,T-Shirt,XL,Red,2,299,0,598.0,Cash,Mall Road,Amit
512,25/04/2024,Walk-in,3373992052,Men,Kurta,XL,Pink,2,0,0,0.0,Card,Main Market,Priya
513,07/07/2024,Anil Kumar,4461777326,Accessories,Scarf,Free Size,White,1,149,0,149.0,UPI,Station Branch,Amit
514,24/12/2023,Anil Kumar,5238600304,Women,Saree,Standard,Green,1,1199,0,1199.0,UPI,Mall Road,Priya
515,10/11/2024,Walk-in,7483093096,Accessories,Belt,Free Size,White,1,99,20,79.2,Cash,Main Market,Rahul
516,02/04/2023,Walk-in,1220190725,Men,Blazer,M,Blue,1,499.00,0,499.0,UPI,Unknown,Sneha
517,14/03/2025,Walk-in,NA,Men,Jeans,XL,Maroon,3,599.00,0,1797.0,Other,Station Branch,Amit
518,25/12/2023,Walk-in,0399529701,Kids,T-Shirt,M,Black,1,0,15,0.0,Card,Station Branch,House Account
519,07/05/2023,Walk-in,8740299071,Kids,Shirt,M,White,1,399,0,399.0,UPI,Station Branch,Priya
520,31/07/2024,Anil Kumar,4915795546,Kids,Shorts,M,Red,2,399,10,718.2,UPI,Mall Road,Rahul
521,13/02/2024,Walk-in,6808081571,Men,Shirt,XXL,Red,2,1499,0,2998.0,Cash,Mall Road,Priya
522,10/10/2023,Sunita Sharma,NA,Women,Top,XL,Grey,1,449,0,449.0,Cash,Station Branch,Rahul
523,02/04/2025,Pooja Verma,NA,Women,Leggings,XL,Maroon,1,0,0,0.0,Card,Mall Road,Rahul
524,23/05/2024,Walk-in,3137971669,Men,Jeans,S,Yellow,3,1499,0,4497.0,UPI,Mall Road,Vikas
525,19/08/2024,Walk-in,7014262037,Men,Trousers,XXL,Green,2,499.00,0,998.0,Cash,Main Market,Rahul
526,09/03/2025,ANJALI,1170889480,Men,Jacket,S,Green,2,399,0,798.0,UPI,Station Branch,Amit
527,11/04/2025,Sunita Sharma,6757123691,Women,Dupatta,XL,Yellow,1,1199,0,1199.0,Cash,Station Branch,Amit
528,25/08/2024,Ramesh Gupta,4196156078,Kids,Frock,XXL,Pink,3,499,0,1497.0,UPI,Main Market,House Account
529,28/05/2024,Walk-in,2467287991,Women,Dupatta,L,Pink,3,449,0,1347.0,Cash,Station Branch,Sneha
530,15/02/2024,Walk-in,5447241916,Kids,Frock,XL,Blue,1,499,0,499.0,UPI,Mall Road,Rahul
531,18/07/2024,Walk-in,7468135926,Men,Trousers,S,Pink,2,499,10,898.2,UPI,Unknown,Rahul
532,15/08/2023,Walk-in,0623546622,Kids,Frock,L,Yellow,1,399,15,339.15,UPI,Station Branch,House Account
533,11/12/2024,Sunita Sharma,5916011241,Women,Kurti,XL,Black,3,449,0,1347.0,UPI,Station Branch,Rahul
534,22/06/2025,ANJALI,0472642612,Men,Shirt,S,Grey,1,999,0,999.0,Card,Mall Road,Sneha
535,08/02/2025,Walk-in,4540064454,Accessories,Scarf,Free Size,Grey,1,199,0,199.0,Cash,Main Market,Sneha
536,28/10/2023,ANJALI,NA,Women,Palazzo,L,Pink,1,1999,20,1599.2,Other,Main Market,Priya
537,22/03/2025,Anil Kumar,8249353400,Accessories,Scarf,Free Size,Blue,2,149,0,298.0,Card,Mall Road,Amit
538,01/05/2024,Ramesh Gupta,8105391287,Kids,T-Shirt,L,Black,3,399,15,1017.45,UPI,Station Branch,Rahul
539,02/04/2023,Walk-in,6424238397,Women,Dupatta,L,Yellow,2,1199,0,2398.0,Cash,Unknown,Amit
540,29/06/2023,Walk-in,NA,Men,Trousers,XXL,White,1,499,10,449.1,Cash,Main Market,Amit
541,07/09/2023,Walk-in,7468235469,Accessories,Belt,Free Size,Green,1,99,0,99.0,Cash,Mall Road,Rahul
542,08/03/2024,Walk-in,NA,Women,Kurti,L,Yellow,2,1199,10,2158.2,Cash,Unknown,Priya
543,16/01/2023,Walk-in,6683482689,Women,Leggings,XL,Pink,1,349,0,349.0,UPI,Station Branch,Rahul
544,10/12/2024,Ramesh Gupta,NA,Men,Trousers,XXL,Blue,3,599.00,0,1797.0,Card,Mall Road,Amit
545,16/04/2024,ANJALI,1274692118,Accessories,Belt,Free Size,Pink,1,149,0,149.0,UPI,Mall Road,Amit
546,08/01/2025,Sunita Sharma,1854570568,Accessories,Scarf,Free Size,Black,3,399,10,1077.3,Card,Mall Road,Rahul
547,01/03/2025,Walk-in,0580119509,Men,Trousers,M,Green,1,1299,0,1299.0,Other,Main Market,House Account
548,16/01/2023,ANJALI,1894854329,Women,Dress,S,Yellow,1,1999,20,1599.2,Card,Main Market,Vikas
549,14/03/2023,Sunita Sharma,2589632174,Kids,Shirt,XL,Blue,2,299,10,538.2,UPI,Station Branch,Sneha
550,15/09/2023,Walk-in,8425364628,Kids,Frock,XXL,Red,1,399.00,0,399.0,UPI,Unknown,Rahul
551,23/02/2025,Walk-in,NA,Accessories,Scarf,Free Size,Yellow,3,149,0,447.0,UPI,Main Market,Sneha
552,22/06/2023,Pooja Verma,5354120122,Men,Shirt,XL,Pink,1,799,0,799.0,Cash,Main Market,Amit
553,14/12/2023,ANJALI,7173279805,Accessories,Belt,Free Size,Blue,2,199,0,398.0,Cash,Main Market,Rahul
554,16/12/2024,Walk-in,NA,Accessories,Scarf,Free Size,Red,1,99,0,99.0,UPI,Unknown,House Account
555,06/08/2024,Walk-in,6968018677,Women,Top,L,White,1,0,0,0.0,UPI,Mall Road,Amit
556,10/06/2023,Anil Kumar,NA,Women,Palazzo,XXL,Green,1,0,0,0.0,Card,Main Market,Rahul
557,03/06/2023,Ramesh Gupta,1100906053,Kids,Shorts,XL,Black,2,499,10,898.2,UPI,Mall Road,Sneha
558,08/02/2025,Walk-in,NA,Accessories,Scarf,Free Size,Blue,1,99,20,79.2,UPI,Unknown,Amit
559,07/12/2023,Walk-in,NA,Men,Jeans,XXL,Navy,3,799,0,2397.0,Card,Main Market,Priya
560,02/04/2025,Sunita Sharma,4018227200,Accessories,Socks,Free Size,Yellow,1,99,0,99.0,UPI,Main Market,Amit
561,04/01/2024,Ramesh Gupta,2020304232,Men,Jeans,L,Green,2,799,0,1598.0,Cash,Main Market,House Account
562,01/09/2024,ANJALI,5691983210,Women,Kurti,XXL,Blue,2,599,0,1198.0,Cash,Mall Road,Vikas
563,27/03/2024,Pooja Verma,4933965049,Accessories,Wallet,Free Size,Blue,1,199,15,169.15,Cash,Main Market,Vikas
564,26/06/2025,Walk-in,9919623419,Women,Leggings,XL,Black,1,1599,0,1599.0,Cash,Unknown,Vikas
565,10/01/2024,ANJALI,5457694757,Accessories,Wallet,Free Size,Yellow,3,149,0,447.0,Other,Mall Road,Sneha
566,02/08/2023,Walk-in,NA,Kids,Frock,L,Navy,3,399,10,1077.3,Cash,Station Branch,House Account
567,14/01/2023,Sunita Sharma,NA,Kids,T-Shirt,M,Maroon,3,399,0,1197.0,UPI,Main Market,Rahul
568,13/11/2023,Walk-in,6373100817,Men,Jacket,S,Green,1,1299,0,1299.0,Card,Unknown,Amit
569,30/06/2025,Walk-in,NA,Men,Kurta,L,Black,3,499.00,0,1497.0,Other,Main Market,Rahul
570,23/10/2024,Anil Kumar,7810558000,Kids,Frock,XL,Grey,1,499,0,499.0,Cash,Mall Road,Amit
571,05/02/2023,Walk-in,NA,Women,Kurti,S,Navy,2,449,0,898.0,Card,Main Market,Rahul
572,04/06/2023,Ramesh Gupta,3899204573,Women,Top,M,Yellow,2,1599,10,2878.2,Cash,Mall Road,Rahul
573,18/05/2024,Walk-in,5838821764,Men,Shirt,S,Pink,3,499,0,1497.0,UPI,Main Market,Amit
574,02/08/2024,Walk-in,NA,Women,Saree,M,Black,1,1199,10,1079.1,UPI,Mall Road,Sneha
575,18/04/2023,Walk-in,5384185201,Kids,T-Shirt,M,Grey,1,299,0,299.0,UPI,Unknown,Rahul
576,03/10/2024,Anil Kumar,NA,Women,Top,L,Maroon,2,0,0,0.0,Other,Mall Road,House Account
577,10/04/2025,Walk-in,6201971212,Accessories,Scarf,Free Size,Navy,1,399,0,399.0,UPI,Mall Road,Amit
578,03/02/2024,ANJALI,9889786533,Accessories,Cap,Free Size,White,3,299,20,717.6,Cash,Station Branch,Priya
579,04/03/2025,ANJALI,4497470002,Accessories,Scarf,Free Size,Red,1,149,0,149.0,Card,Mall Road,Rahul
580,08/09/2023,Anil Kumar,7309649692,Kids,Shirt,L,Blue,1,299,0,299.0,Cash,Station Branch,Rahul
582,03/11/2023,Walk-in,9489895965,Women,Leggings,S,Yellow,2,899,0,1798.0,UPI,Mall Road,Sneha
583,11/08/2024,Pooja Verma,8822309586,Kids,Shorts,L,Navy,3,299,0,897.0,UPI,Unknown,Vikas
584,01/12/2023,Walk-in,4655792203,Men,T-Shirt,S,Red,3,0,0,0.0,Card,Main Market,Amit
585,31/12/2023,Pooja Verma,NA,Women,Top,S,Black,2,1999,0,3998.0,Cash,Station Branch,Rahul
586,17/07/2024,Walk-in,4236220334,Men,Kurta,S,Green,1,1299,0,1299.0,UPI,Unknown,Amit
587,31/10/2024,ANJALI,4174304350,Accessories,Socks,Free Size,Red,3,149,0,447.0,Cash,Main Market,Amit
588,18/05/2023,Pooja Verma,1330303346,Kids,Shirt,L,Black,1,399,0,399.0,Card,Mall Road,Rahul
589,02/05/2024,Anil Kumar,6199240658,Women,Saree,L,Red,2,349,10,628.2,Card,Unknown,Amit
590,11/09/2023,Ramesh Gupta,7912121101,Kids,T-Shirt,M,Yellow,2,399,0,798.0,UPI,Mall Road,Rahul
591,22/11/2023,ANJALI,NA,Men,Trousers,XL,Green,2,1299,0,2598.0,UPI,Main Market,Sneha
592,27/01/2024,Ramesh Gupta,0833444704,Accessories,Wallet,Free Size,Yellow,2,149,20,238.4,UPI,Mall Road,Rahul
593,19/12/2024,Pooja Verma,3295634277,Women,Kurti,XXL,Maroon,1,1199,0,1199.0,Card,Main Market,Rahul
594,26/02/2025,Ramesh Gupta,NA,Kids,T-Shirt,XXL,Black,2,399,0,798.0,UPI,Mall Road,Sneha
595,28/01/2023,Anil Kumar,NA,Accessories,Wallet,Free Size,Maroon,1,0,0,0.0,Cash,Main Market,Vikas
596,23/06/2025,Anil Kumar,6868764019,Women,Palazzo,S,Blue,1,1999,0,1999.0,UPI,Mall Road,Amit
597,16/10/2023,Sunita Sharma,1962342192,Men,Shirt,Standard,Navy,2,999.00,10,1798.2,UPI,Unknown,Priya
598,02/06/2025,ANJALI,NA,Men,Jeans,XXL,Green,2,999,10,1798.2,UPI,Mall Road,Priya
599,07/09/2023,Walk-in,3896337618,Kids,Frock,XXL,Black,1,199.00,0,199.0,Card,Main Market,Rahul
600,04/01/2025,Walk-in,NA,Accessories,Belt,Free Size,Pink,2,99,0,198.0,Card,Main Market,Amit
601,09/06/2025,Walk-in,NA,Kids,Shorts,M,Red,3,299,0,897.0,UPI,Main Market,House Account
602,26/02/2024,Sunita Sharma,NA,Kids,Frock,XL,Red,1,399,0,399.0,UPI,Main Market,Amit
603,18/04/2024,Sunita Sharma,8536988164,Kids,Shirt,XXL,Yellow,1,399,15,339.15,Cash,Unknown,Rahul
604,10/05/2025,Walk-in,4581308898,Men,Jeans,Standard,Red,2,0,0,0.0,Other,Station Branch,Sneha
605,26/11/2024,Pooja Verma,6199530564,Accessories,Scarf,Free Size,Maroon,1,149,0,149.0,UPI,Unknown,Vikas
606,06/05/2023,Ramesh Gupta,4442990674,Accessories,Cap,Free Size,Red,1,149.00,0,149.0,Card,Main Market,Vikas
607,15/09/2024,Anil Kumar,NA,Men,Trousers,M,Blue,3,599,10,1617.3,Cash,Mall Road,Amit
608,17/11/2023,ANJALI,2455312900,Kids,Shirt,L,Pink,1,399,20,319.2,Cash,Unknown,Amit
609,21/07/2024,Walk-in,NA,Women,Dupatta,XL,Grey,2,899,0,1798.0,Cash,Unknown,House Account
610,07/01/2024,Walk-in,7447353524,Men,Trousers,XXL,Yellow,1,0,0,0.0,Card,Main Market,House Account
611,27/03/2023,Ramesh Gupta,NA,Kids,Shirt,L,Green,2,299,0,598.0,Card,Main Market,Amit
612,17/11/2023,Walk-in,4653537801,Women,Dupatta,L,Black,1,0,0,0.0,UPI,Mall Road,Amit
613,12/08/2024,Pooja Verma,6450999900,Men,Blazer,XL,Maroon,1,499,0,499.0,UPI,Main Market,Sneha
614,26/09/2024,ANJALI,7285759582,Kids,Frock,Standard,Pink,1,399,0,399.0,Card,Unknown,Amit
615,03/12/2023,Sunita Sharma,3672868112,Men,Jacket,L,Pink,3,999.00,0,2997.0,UPI,Main Market,Priya
616,31/03/2024,Walk-in,2866933515,Women,Top,XXL,Blue,3,599,20,1437.6,Cash,Unknown,House Account
617,30/04/2024,Walk-in,5513609085,Women,Saree,S,Blue,3,0,0,0.0,Card,Main Market,Amit
618,05/09/2024,Ramesh Gupta,NA,Kids,Frock,M,Maroon,1,499,0,499.0,Other,Mall Road,House Account
619,19/03/2025,Walk-in,3690283772,Accessories,Belt,Free Size,Grey,1,199,0,199.0,Card,Mall Road,Rahul
620,30/09/2024,Anil Kumar,3584640510,Kids,Frock,Standard,Pink,1,0,0,0.0,UPI,Main Market,Vikas
621,24/03/2025,Walk-in,9067649092,Women,Dress,M,Maroon,1,1999,20,1599.2,UPI,Mall Road,Vikas
622,05/04/2025,Walk-in,1640343988,Kids,Shorts,M,Yellow,1,499,0,499.0,Card,Station Branch,Sneha
623,06/10/2023,Ramesh Gupta,NA,Kids,Shirt,M,Red,1,0,0,0.0,Other,Main Market,Rahul
624,04/04/2024,Walk-in,2009536621,Accessories,Belt,Free Size,Red,1,399.00,0,399.0,Card,Mall Road,House Account
625,25/06/2023,Walk-in,NA,Men,Shirt,XL,White,1,499,10,449.1,UPI,Mall Road,Priya
626,21/06/2023,Walk-in,0744360234,Accessories,Cap,Free Size,Blue,1,199,10,179.1,Cash,Main Market,Rahul
627,23/04/2025,ANJALI,6903265513,Men,T-Shirt,M,White,2,999,0,1998.0,UPI,Main Market,Amit
628,11/05/2025,Walk-in,8649864786,Kids,Shorts,XXL,Pink,2,499,10,898.2,Card,Main Market,Rahul
629,26/10/2023,Walk-in,NA,Kids,Shorts,Standard,Red,1,299,0,299.0,UPI,Main Market,Rahul
630,24/06/2024,Anil Kumar,2202123720,Women,Dupatta,L,White,1,1199.00,0,1199.0,Cash,Main Market,Rahul
631,05/05/2023,Walk-in,0091692327,Women,Dupatta,XL,Grey,2,0,20,0.0,UPI,Unknown,Amit
632,15/04/2025,Walk-in,3361137118,Men,Trousers,XXL,Yellow,1,599.00,0,599.0,UPI,Mall Road,Amit
633,20/01/2024,Sunita Sharma,4667201082,Kids,Frock,Standard,Green,1,199,0,199.0,UPI,Main Market,Amit
634,26/09/2023,Walk-in,5364235700,Women,Palazzo,Standard,Grey,1,1999,0,1999.0,Cash,Station Branch,House Account
635,20/04/2024,Walk-in,NA,Men,Kurta,XL,Blue,3,1299,0,3897.0,Cash,Station Branch,Sneha
636,02/04/2023,Walk-in,4850766534,Women,Dress,S,Blue,2,1599,0,3198.0,Cash,Mall Road,Rahul
637,19/01/2025,ANJALI,4358617682,Women,Dupatta,XL,Red,2,1199,0,2398.0,Card,Unknown,Amit
638,28/09/2024,Pooja Verma,7849477129,Accessories,Cap,Free Size,Maroon,1,199,0,199.0,Cash,Station Branch,Vikas
639,24/04/2023,Walk-in,6495254920,Accessories,Scarf,Free Size,White,1,149,20,119.2,Cash,Main Market,Amit
640,29/05/2024,Walk-in,4968066405,Women,Top,XXL,Black,2,449,0,898.0,Card,Mall Road,Sneha
641,13/04/2023,Pooja Verma,NA,Kids,T-Shirt,M,Red,2,499,20,798.4,UPI,Main Market,Amit
642,19/02/2025,Pooja Verma,NA,Men,Shirt,L,Red,3,399,20,957.6,Cash,Mall Road,Rahul
643,03/04/2024,Walk-in,0248085578,Accessories,Wallet,Free Size,Navy,2,199.00,0,398.0,UPI,Main Market,Sneha
644,21/01/2023,ANJALI,5169139521,Accessories,Wallet,Free Size,Maroon,1,399,0,399.0,Card,Main Market,Rahul
645,14/08/2024,Sunita Sharma,4813004169,Accessories,Belt,Free Size,Yellow,2,149,0,298.0,Cash,Mall Road,Priya
646,04/01/2023,Walk-in,4764278961,Accessories,Cap,Free Size,Green,3,149,0,447.0,Cash,Main Market,Priya
647,04/04/2025,ANJALI,3703175438,Kids,Shirt,XL,Black,1,199,0,199.0,UPI,Station Branch,House Account
648,22/07/2024,Sunita Sharma,7664207632,Accessories,Wallet,Free Size,Black,2,199,0,398.0,UPI,Mall Road,Amit
649,19/06/2024,Ramesh Gupta,NA,Accessories,Wallet,Free Size,White,2,0,0,0.0,UPI,Main Market,House Account
650,25/01/2025,Pooja Verma,7897755426,Men,Blazer,XL,White,1,999,0,999.0,UPI,Main Market,Amit
651,05/05/2025,Anil Kumar,7691716204,Accessories,Wallet,Free Size,Grey,2,99,0,198.0,UPI,Mall Road,Sneha
652,15/01/2023,Sunita Sharma,NA,Men,Jeans,S,Maroon,1,999,20,799.2,Card,Station Branch,Rahul
653,23/07/2023,Walk-in,7244693172,Men,Trousers,S,White,1,1499.00,10,1349.1,UPI,Main Market,Rahul
654,15/02/2025,Walk-in,1291635049,Accessories,Scarf,Free Size,Black,2,99,0,198.0,Other,Mall Road,Amit
655,21/03/2024,Walk-in,7560208019,Accessories,Wallet,Free Size,White,1,399,0,399.0,Card,Mall Road,Sneha
656,08/09/2023,Walk-in,NA,Men,Jeans,XXL,Navy,1,399,0,399.0,Card,Main Market,Priya
657,05/03/2025,Ramesh Gupta,4362962080,Women,Leggings,L,Red,2,1999,20,3198.4,UPI,Mall Road,Priya
658,23/05/2024,Ramesh Gupta,NA,Women,Top,XL,Yellow,2,1199,0,2398.0,Cash,Main Market,Rahul
659,30/05/2025,Anil Kumar,NA,Men,Shirt,XXL,Green,1,0,0,0.0,Cash,Station Branch,Priya
660,06/04/2023,Walk-in,NA,Kids,Frock,XXL,Grey,1,499,20,399.2,UPI,Main Market,Amit
661,16/03/2024,Walk-in,9025784640,Men,Jeans,XL,Red,1,799,0,799.0,UPI,Main Market,Amit
662,10/08/2023,Anil Kumar,NA,Kids,Shirt,M,Maroon,2,199,0,398.0,Cash,Mall Road,Rahul
663,03/04/2023,Walk-in,NA,Men,Kurta,L,Maroon,2,499,10,898.2,UPI,Main Market,Rahul
664,16/03/2024,Walk-in,NA,Accessories,Cap,Free Size,Red,1,99,0,99.0,UPI,Station Branch,Priya
665,16/08/2023,Walk-in,6082770564,Men,Blazer,XXL,White,1,499,0,499.0,Card,Main Market,Rahul
666,17/08/2023,Ramesh Gupta,3610944164,Kids,Frock,Standard,Red,1,299,0,299.0,UPI,Main Market,Sneha
667,27/10/2023,Walk-in,6175518870,Accessories,Wallet,Free Size,Maroon,1,299,0,299.0,UPI,Unknown,Amit
668,10/12/2023,Walk-in,9479025485,Men,T-Shirt,XXL,White,1,0,0,0.0,UPI,Unknown,Amit
669,02/10/2023,Walk-in,4359900937,Women,Saree,L,Blue,1,349,0,349.0,Other,Mall Road,Priya
670,29/10/2024,Pooja Verma,6726368154,Kids,Frock,XXL,Pink,1,0,0,0.0,Cash,Main Market,Amit
671,30/08/2023,Pooja Verma,6050337469,Accessories,Cap,Free Size,Red,3,0,10,0.0,Cash,Mall Road,Amit
673,03/12/2023,Walk-in,9067396342,Men,Kurta,M,Black,2,799,0,1598.0,Card,Main Market,House Account
674,21/03/2023,Pooja Verma,7066320162,Kids,T-Shirt,Standard,Black,2,0,0,0.0,UPI,Station Branch,Amit
675,07/01/2023,Pooja Verma,4942694203,Men,Blazer,XL,Blue,3,999,0,2997.0,Cash,Unknown,Sneha
676,05/07/2024,Ramesh Gupta,NA,Kids,Shorts,S,Green,1,0,0,0.0,UPI,Main Market,Vikas
677,10/11/2024,Walk-in,8901649281,Women,Dupatta,Standard,Blue,1,1599.00,0,1599.0,UPI,Main Market,Rahul
678,19/06/2023,Pooja Verma,4485007288,Kids,T-Shirt,S,White,3,199,0,597.0,Other,Mall Road,Priya
679,10/05/2025,Ramesh Gupta,7026344435,Men,Trousers,XL,Navy,1,1299,0,1299.0,UPI,Unknown,Amit
680,09/06/2023,ANJALI,0284976039,Men,Shirt,S,Green,1,1499,0,1499.0,Card,Mall Road,Amit
681,21/02/2023,Walk-in,6226992066,Men,Trousers,XL,Navy,2,1499,20,2398.4,UPI,Mall Road,Rahul
682,20/03/2024,Sunita Sharma,NA,Women,Top,M,Yellow,1,1199,0,1199.0,UPI,Station Branch,Sneha
683,05/11/2024,Pooja Verma,NA,Men,Jeans,XXL,Pink,1,1299,0,1299.0,UPI,Unknown,Sneha
684,26/04/2024,Walk-in,8656422405,Men,Jacket,XXL,Blue,1,499,10,449.1,UPI,Main Market,Amit
685,27/05/2025,Pooja Verma,0175307966,Accessories,Cap,Free Size,Pink,2,399,10,718.2,Cash,Unknown,Vikas
686,04/08/2023,Walk-in,NA,Women,Dress,XXL,Black,2,449,0,898.0,UPI,Mall Road,Amit
687,26/04/2024,Anil Kumar,NA,Kids,T-Shirt,Standard,Maroon,1,499,10,449.1,Cash,Unknown,House Account
688,02/01/2023,Anil Kumar,1157449653,Men,Trousers,M,Pink,1,999,0,999.0,Cash,Main Market,Vikas
689,13/12/2023,Pooja Verma,6933356230,Men,T-Shirt,XXL,Pink,1,799,0,799.0,UPI,Main Market,Rahul
690,31/10/2023,Walk-in,2317146199,Men,Jeans,M,Black,1,399,0,399.0,Card,Mall Road,Amit
691,18/01/2024,Walk-in,0368605063,Accessories,Wallet,Free Size,Navy,1,149,0,149.0,Cash,Main Market,Priya
693,19/05/2023,Sunita Sharma,3759795319,Accessories,Scarf,Free Size,Red,3,399,0,1197.0,Card,Main Market,Amit
694,10/05/2025,Sunita Sharma,0704726602,Accessories,Wallet,Free Size,Black,1,99,10,89.1,Cash,Main Market,House Account
695,20/10/2024,Walk-in,4693656183,Men,Blazer,L,Yellow,1,499,10,449.1,Other,Station Branch,Amit
696,26/05/2025,Walk-in,2095673332,Accessories,Socks,Free Size,Grey,3,149,20,357.6,UPI,Mall Road,Vikas
697,22/09/2023,ANJALI,3923852023,Kids,T-Shirt,XXL,Black,1,299,10,269.1,Card,Station Branch,Sneha
698,26/06/2025,Walk-in,6470703850,Kids,Frock,M,Black,1,499,0,499.0,UPI,Station Branch,Vikas
699,15/02/2025,Walk-in,NA,Women,Palazzo,S,Red,1,899,10,809.1,Cash,Mall Road,Amit
700,19/11/2023,ANJALI,3183997984,Men,Jacket,M,Maroon,1,499,0,499.0,Card,Main Market,House Account
701,14/04/2023,Walk-in,NA,Kids,T-Shirt,XXL,White,2,499,0,998.0,Other,Main Market,Priya
702,17/07/2023,Walk-in,4742256787,Kids,Shorts,M,Green,2,199,10,358.2,Cash,Main Market,Amit
